molecule,crp,intprd,cas,drugid
CANDESARTAN_CILEXETIL#HYDROCHLOROTHIAZIDE,ANI_PHARMACEUTICAL,ATACAND PLUS,58-93-5,70340
CANDESARTAN_CILEXETIL#HYDROCHLOROTHIAZIDE,ANI_PHARMACEUTICAL,ATACAND PLUS,58-93-5,70341
CANDESARTAN_CILEXETIL#HYDROCHLOROTHIAZIDE,ANI_PHARMACEUTICAL,ATACAND PLUS,58-93-5,70342
CANDESARTAN_CILEXETIL#HYDROCHLOROTHIAZIDE,ANI_PHARMACEUTICAL,ATACAND PLUS,58-93-5,70525
CANDESARTAN_CILEXETIL#HYDROCHLOROTHIAZIDE,ANI_PHARMACEUTICAL,ATACAND PLUS,58-93-5,80291
CANGRELOR,CHIESI,KENGREAL,163706-06-7,19901
CANNABIDIOL,GW_PHARMACEUTICALS,EPIDIOLEX,13956-29-1,57457
CAPECITABINE,ROCHE,XELODA,154361-50-9,12205
CAPTOPRIL,ENDO_INTERNATIONAL,CAPOTEN,62571-86-2,44366
CARBAMAZEPINE,NOVARTIS,TEGRETOL,298-46-4,12781
CARBAMAZEPINE,NOVARTIS,TEGRETOL,298-46-4,44697
CARBAMAZEPINE,NOVARTIS,TEGRETOL,298-46-4,59158
CARBIDOPA#ENTACAPONE#LEVODOPA,NOVARTIS,STALEVO,130929-57-6,6556
CARBIDOPA#ENTACAPONE#LEVODOPA,NOVARTIS,STALEVO,130929-57-6,33005
CARBIDOPA#ENTACAPONE#LEVODOPA,NOVARTIS,STALEVO,28860-95-9,33005
CARBIDOPA#ENTACAPONE#LEVODOPA,NOVARTIS,STALEVO,28860-95-9,44388
CARBIDOPA#ENTACAPONE#LEVODOPA,NOVARTIS,STALEVO,28860-95-9,58997
CARBIDOPA#ENTACAPONE#LEVODOPA,NOVARTIS,STALEVO,28860-95-9,60718
CARBIDOPA#ENTACAPONE#LEVODOPA,NOVARTIS,STALEVO,28860-95-9,60977
CARBIDOPA#ENTACAPONE#LEVODOPA,NOVARTIS,STALEVO,28860-95-9,94517
CARBIDOPA#ENTACAPONE#LEVODOPA,NOVARTIS,STALEVO,59-92-7,33005
CARBIDOPA#ENTACAPONE#LEVODOPA,NOVARTIS,STALEVO,59-92-7,44388
CARBIDOPA#ENTACAPONE#LEVODOPA,NOVARTIS,STALEVO,59-92-7,58997
CARBIDOPA#ENTACAPONE#LEVODOPA,NOVARTIS,STALEVO,59-92-7,60718
CARBIDOPA#ENTACAPONE#LEVODOPA,NOVARTIS,STALEVO,59-92-7,60977
CARBIDOPA#ENTACAPONE#LEVODOPA,NOVARTIS,STALEVO,59-92-7,69677
CARBIDOPA#ENTACAPONE#LEVODOPA,NOVARTIS,STALEVO,59-92-7,94517
CARBOPLATIN,BRISTOL-MYERS_SQB.,PARAPLATIN,41575-94-4,44383
CARFILZOMIB,AMGEN,KYPROLIS,868540-17-4,54601
CARGLUMIC_ACID,RECORDATI,CARBAGLU,1188-38-1,59928
CARIPRAZINE,ALLERGAN,VRAYLAR,839712-12-8,51405
CARVEDILOL,GLAXOSMITHKLINE,KREDEX,72956-09-3,8955
CARVEDILOL,GLAXOSMITHKLINE,KREDEX,72956-09-3,48477
CASPOFUNGIN,MERCK_&_CO,CANCIDAS,162808-62-0,12544
CEFACLOR,LILLY,CECLOR,53994-73-3,44367
CEFADROXIL,ALLERGAN,DURICEF,50370-12-2,46931
CEFDINIR,ABBVIE,OMNICEF,91832-40-5,5969
CEFDITOREN_PIVOXIL,VANSEN_PHARMA,SPECTRACEF,117467-28-4,10229
CEFOTAXIME,PFIZER,CLAFORAN,63527-52-6,44369
CEFPODOXIME_PROXETIL,PFIZER,VANTIN,87239-81-4,2740
CEFPROZIL,BRISTOL-MYERS_SQB.,CEFZIL,92665-29-7,5975
CEFPROZIL,BRISTOL-MYERS_SQB.,CEFZIL,92676-86-3,5975
CEFTAROLINE_FOSAMIL,ALLERGAN,TEFLARO,229016-73-3,42107
CEFTIBUTEN,PERNIX,CEDAX,97519-39-6,2742
CEFTOLOZANE#TAZOBACTAM,MERCK_&_CO,ZERBAXA,689293-68-3,63012
CEFTOLOZANE#TAZOBACTAM,MERCK_&_CO,ZERBAXA,89786-04-9,29446
CEFTOLOZANE#TAZOBACTAM,MERCK_&_CO,ZERBAXA,89786-04-9,63012
CEFTRIAXONE,ROCHE,ROCEPHIN,73384-59-5,44384
CEFUROXIME,GLAXOSMITHKLINE,ZINACEF,55268-75-2,44368
CEFUROXIME_AXETIL,GLAXOSMITHKLINE,ZINNAT,64544-07-6,44368
CELECOXIB,PFIZER,CELEBREX,169590-42-5,12135
CELECOXIB,PFIZER,CELEBREX,169590-42-5,90955
CERITINIB,NOVARTIS,ZYKADIA,1032900-25-6,69858
CERIVASTATIN,BAYER,LIPOBAY,145599-86-6,2595
CETRORELIX,MERCK_KGAA,CETROTIDE,120287-85-6,6817
CEVIMELINE,DAIICHI_SANKYO,EVOXAC,107233-08-9,3150
CHOLINE_FENOFIBRATE,ABBVIE,TRILIPIX,856676-23-8,55355
CICLESONIDE,COVIS_PHARMA,ALVESCO,126544-47-6,12803
CICLESONIDE,COVIS_PHARMA,ALVESCO,126544-47-6,39889
CICLOSPORIN,ALLERGAN,RESTASIS,59865-13-3,5999
CICLOSPORIN,ALLERGAN,RESTASIS,59865-13-3,11392
CICLOSPORIN,ALLERGAN,RESTASIS,59865-13-3,43538
CICLOSPORIN,ALLERGAN,RESTASIS,59865-13-3,93113
CIDOFOVIR,GILEAD_SCIENCES,VISTIDE,113852-37-2,6955
CILASTATIN#IMIPENEM,MERCK_&_CO,ZIENAM,64221-86-9,44406
CILASTATIN#IMIPENEM,MERCK_&_CO,ZIENAM,64221-86-9,98214
CILASTATIN#IMIPENEM,MERCK_&_CO,ZIENAM,82009-34-5,44406
CILASTATIN#IMIPENEM,MERCK_&_CO,ZIENAM,82009-34-5,98214
CILOSTAZOL,OTSUKA,PLETAAL,73963-72-1,13482
CIMETIDINE,PRESTIGE_BRANDS,TAGAMET,51481-61-9,44398
CINACALCET,AMGEN,SENSIPAR,226256-56-0,16242
CIPROFLOXACIN,NOVARTIS,CILOXAN,85721-33-1,32696
CIPROFLOXACIN,NOVARTIS,CILOXAN,85721-33-1,35108
CIPROFLOXACIN,NOVARTIS,CILOXAN,85721-33-1,44438
CIPROFLOXACIN,NOVARTIS,CILOXAN,85721-33-1,48942
CIPROFLOXACIN,NOVARTIS,CILOXAN,85721-33-1,51007
CIPROFLOXACIN,NOVARTIS,CILOXAN,85721-33-1,65653
CIPROFLOXACIN,NOVARTIS,CILOXAN,85721-33-1,68594
CIPROFLOXACIN#DEXAMETHASONE,NOVARTIS,CILODEX,50-02-2,12737
CIPROFLOXACIN#DEXAMETHASONE,NOVARTIS,CILODEX,50-02-2,48940
CIPROFLOXACIN#DEXAMETHASONE,NOVARTIS,CILODEX,50-02-2,51007
CIPROFLOXACIN#DEXAMETHASONE,NOVARTIS,CILODEX,50-02-2,65274
CIPROFLOXACIN#DEXAMETHASONE,NOVARTIS,CILODEX,50-02-2,80269
CIPROFLOXACIN#DEXAMETHASONE,NOVARTIS,CILODEX,85721-33-1,32696
CIPROFLOXACIN#DEXAMETHASONE,NOVARTIS,CILODEX,85721-33-1,35108
CIPROFLOXACIN#DEXAMETHASONE,NOVARTIS,CILODEX,85721-33-1,44438
CIPROFLOXACIN#DEXAMETHASONE,NOVARTIS,CILODEX,85721-33-1,48942
CIPROFLOXACIN#DEXAMETHASONE,NOVARTIS,CILODEX,85721-33-1,51007
CIPROFLOXACIN#DEXAMETHASONE,NOVARTIS,CILODEX,85721-33-1,65653
CIPROFLOXACIN#DEXAMETHASONE,NOVARTIS,CILODEX,85721-33-1,68594
CIPROFLOXACIN#FLUOCINOLONE_ACETONIDE,ARBOR_PHARM,OTOVEL,67-73-2,28539
CIPROFLOXACIN#FLUOCINOLONE_ACETONIDE,ARBOR_PHARM,OTOVEL,67-73-2,52822
CIPROFLOXACIN#FLUOCINOLONE_ACETONIDE,ARBOR_PHARM,OTOVEL,67-73-2,68594
CIPROFLOXACIN#FLUOCINOLONE_ACETONIDE,ARBOR_PHARM,OTOVEL,85721-33-1,32696
CIPROFLOXACIN#FLUOCINOLONE_ACETONIDE,ARBOR_PHARM,OTOVEL,85721-33-1,35108
CIPROFLOXACIN#FLUOCINOLONE_ACETONIDE,ARBOR_PHARM,OTOVEL,85721-33-1,44438
CIPROFLOXACIN#FLUOCINOLONE_ACETONIDE,ARBOR_PHARM,OTOVEL,85721-33-1,48942
CIPROFLOXACIN#FLUOCINOLONE_ACETONIDE,ARBOR_PHARM,OTOVEL,85721-33-1,51007
CIPROFLOXACIN#FLUOCINOLONE_ACETONIDE,ARBOR_PHARM,OTOVEL,85721-33-1,65653
CIPROFLOXACIN#FLUOCINOLONE_ACETONIDE,ARBOR_PHARM,OTOVEL,85721-33-1,68594
CISATRACURIUM_BESILATE,ABBVIE,NIMBEX,96946-42-8,4734
CITALOPRAM,ALLERGAN,CELEXA,59729-33-8,2822
CITALOPRAM,ALLERGAN,CELEXA,59729-33-8,48998
CLADRIBINE,JOHNSON_&_JOHNSON,LEUSTATIN,4291-63-8,3490
CLADRIBINE,JOHNSON_&_JOHNSON,LEUSTATIN,4291-63-8,56102
CLARITHROMYCIN,ABBVIE,BIAXIN,81103-11-9,2829
CLEVIDIPINE,CHIESI,CLEVIPREX,167221-71-8,15227
CLINDAMYCIN,PERRIGO,CLINDESSE,18323-44-9,44370
CLINDAMYCIN,PERRIGO,CLINDESSE,18323-44-9,46999
CLINDAMYCIN,PERRIGO,CLINDESSE,18323-44-9,62195
CLINDAMYCIN,PERRIGO,CLINDESSE,18323-44-9,62738
CLINDAMYCIN#TRETINOIN,BAUSCH_HEALTH,ZIANA,18323-44-9,44370
CLINDAMYCIN#TRETINOIN,BAUSCH_HEALTH,ZIANA,18323-44-9,46999
CLINDAMYCIN#TRETINOIN,BAUSCH_HEALTH,ZIANA,18323-44-9,62195
CLINDAMYCIN#TRETINOIN,BAUSCH_HEALTH,ZIANA,18323-44-9,62738
CLINDAMYCIN#TRETINOIN,BAUSCH_HEALTH,ZIANA,302-79-4,9247
CLINDAMYCIN#TRETINOIN,BAUSCH_HEALTH,ZIANA,302-79-4,12785
CLINDAMYCIN#TRETINOIN,BAUSCH_HEALTH,ZIANA,302-79-4,13654
CLINDAMYCIN#TRETINOIN,BAUSCH_HEALTH,ZIANA,302-79-4,51632
CLINDAMYCIN#TRETINOIN,BAUSCH_HEALTH,ZIANA,302-79-4,56385
CLINDAMYCIN#TRETINOIN,BAUSCH_HEALTH,ZIANA,302-79-4,62738
CLINDAMYCIN#TRETINOIN,BAUSCH_HEALTH,ZIANA,302-79-4,98161
CLOBAZAM,LUNDBECK,ONFI,22316-47-8,79850
CLOBAZAM,LUNDBECK,ONFI,22316-47-8,104430
CLOBETASOL,ENCORE_DERM,IMPOYZ,25122-41-2,18168
CLOBETASOL,ENCORE_DERM,IMPOYZ,25122-46-7,18168
CLOBETASOL,ENCORE_DERM,IMPOYZ,25122-46-7,91179
CLOBETASOL,ENCORE_DERM,IMPOYZ,25122-46-7,96680
CLOFARABINE,SANOFI,CLOLAR,123318-82-1,23624
CLONAZEPAM,ROCHE,RIVOTRIL,1622-61-3,44287
CLONIDINE,BOEHRINGER_INGEL,CATAPRESAN,4205-90-7,46928
CLONIDINE,BOEHRINGER_INGEL,CATAPRESAN,4205-90-7,58634
CLONIDINE,BOEHRINGER_INGEL,CATAPRESAN,4205-90-7,69626
CLOPIDOGREL,BRISTOL-MYERS_SQB.,PLAVIX B-MS,113665-84-2,2836
CLOZAPINE,HLS_THERAPEUTICS,CLOZARIL,5786-21-0,44371
CLOZAPINE,HLS_THERAPEUTICS,CLOZARIL,5786-21-0,77575
CLOZAPINE,HLS_THERAPEUTICS,CLOZARIL,5786-21-0,77646
COBICISTAT,GILEAD_SCIENCES,TYBOST,1004316-88-4,62275
COBICISTAT,GILEAD_SCIENCES,TYBOST,1004316-88-4,62277
COBICISTAT,GILEAD_SCIENCES,TYBOST,1004316-88-4,72148
COBICISTAT,GILEAD_SCIENCES,TYBOST,1004316-88-4,72153
COBICISTAT,GILEAD_SCIENCES,TYBOST,1004316-88-4,74263
COBICISTAT,GILEAD_SCIENCES,TYBOST,1004316-88-4,75324
COBICISTAT#DARUNAVIR,JOHNSON_&_JOHNSON,PREZCOBIX,1004316-88-4,62275
COBICISTAT#DARUNAVIR,JOHNSON_&_JOHNSON,PREZCOBIX,1004316-88-4,62277
COBICISTAT#DARUNAVIR,JOHNSON_&_JOHNSON,PREZCOBIX,1004316-88-4,72148
COBICISTAT#DARUNAVIR,JOHNSON_&_JOHNSON,PREZCOBIX,1004316-88-4,72153
COBICISTAT#DARUNAVIR,JOHNSON_&_JOHNSON,PREZCOBIX,1004316-88-4,74263
COBICISTAT#DARUNAVIR,JOHNSON_&_JOHNSON,PREZCOBIX,1004316-88-4,75324
COBICISTAT#DARUNAVIR,JOHNSON_&_JOHNSON,PREZCOBIX,206361-99-1,32981
COBICISTAT#DARUNAVIR,JOHNSON_&_JOHNSON,PREZCOBIX,206361-99-1,72148
COBICISTAT#DARUNAVIR,JOHNSON_&_JOHNSON,PREZCOBIX,206361-99-1,72153
COBICISTAT#DARUNAVIR#EMTRICITABINE#TENOFOVIR_ALAFENAMIDE,JOHNSON_&_JOHNSON,SYMTUZA,1004316-88-4,62275
COBICISTAT#DARUNAVIR#EMTRICITABINE#TENOFOVIR_ALAFENAMIDE,JOHNSON_&_JOHNSON,SYMTUZA,1004316-88-4,62277
COBICISTAT#DARUNAVIR#EMTRICITABINE#TENOFOVIR_ALAFENAMIDE,JOHNSON_&_JOHNSON,SYMTUZA,1004316-88-4,72148
COBICISTAT#DARUNAVIR#EMTRICITABINE#TENOFOVIR_ALAFENAMIDE,JOHNSON_&_JOHNSON,SYMTUZA,1004316-88-4,72153
COBICISTAT#DARUNAVIR#EMTRICITABINE#TENOFOVIR_ALAFENAMIDE,JOHNSON_&_JOHNSON,SYMTUZA,1004316-88-4,74263
COBICISTAT#DARUNAVIR#EMTRICITABINE#TENOFOVIR_ALAFENAMIDE,JOHNSON_&_JOHNSON,SYMTUZA,1004316-88-4,75324
COBICISTAT#DARUNAVIR#EMTRICITABINE#TENOFOVIR_ALAFENAMIDE,JOHNSON_&_JOHNSON,SYMTUZA,143491-54-7,4728
COBICISTAT#DARUNAVIR#EMTRICITABINE#TENOFOVIR_ALAFENAMIDE,JOHNSON_&_JOHNSON,SYMTUZA,143491-57-0,4728
COBICISTAT#DARUNAVIR#EMTRICITABINE#TENOFOVIR_ALAFENAMIDE,JOHNSON_&_JOHNSON,SYMTUZA,143491-57-0,49219
COBICISTAT#DARUNAVIR#EMTRICITABINE#TENOFOVIR_ALAFENAMIDE,JOHNSON_&_JOHNSON,SYMTUZA,143491-57-0,50038
COBICISTAT#DARUNAVIR#EMTRICITABINE#TENOFOVIR_ALAFENAMIDE,JOHNSON_&_JOHNSON,SYMTUZA,143491-57-0,62277
COBICISTAT#DARUNAVIR#EMTRICITABINE#TENOFOVIR_ALAFENAMIDE,JOHNSON_&_JOHNSON,SYMTUZA,143491-57-0,63988
COBICISTAT#DARUNAVIR#EMTRICITABINE#TENOFOVIR_ALAFENAMIDE,JOHNSON_&_JOHNSON,SYMTUZA,143491-57-0,72153
COBICISTAT#DARUNAVIR#EMTRICITABINE#TENOFOVIR_ALAFENAMIDE,JOHNSON_&_JOHNSON,SYMTUZA,143491-57-0,75324
COBICISTAT#DARUNAVIR#EMTRICITABINE#TENOFOVIR_ALAFENAMIDE,JOHNSON_&_JOHNSON,SYMTUZA,143491-57-0,94396
COBICISTAT#DARUNAVIR#EMTRICITABINE#TENOFOVIR_ALAFENAMIDE,JOHNSON_&_JOHNSON,SYMTUZA,143491-57-0,95280
COBICISTAT#DARUNAVIR#EMTRICITABINE#TENOFOVIR_ALAFENAMIDE,JOHNSON_&_JOHNSON,SYMTUZA,143491-57-0,100097
COBICISTAT#DARUNAVIR#EMTRICITABINE#TENOFOVIR_ALAFENAMIDE,JOHNSON_&_JOHNSON,SYMTUZA,206361-99-1,32981
COBICISTAT#DARUNAVIR#EMTRICITABINE#TENOFOVIR_ALAFENAMIDE,JOHNSON_&_JOHNSON,SYMTUZA,206361-99-1,72148
COBICISTAT#DARUNAVIR#EMTRICITABINE#TENOFOVIR_ALAFENAMIDE,JOHNSON_&_JOHNSON,SYMTUZA,206361-99-1,72153
COBICISTAT#DARUNAVIR#EMTRICITABINE#TENOFOVIR_ALAFENAMIDE,JOHNSON_&_JOHNSON,SYMTUZA,379270-37-8,40532
COBICISTAT#DARUNAVIR#EMTRICITABINE#TENOFOVIR_ALAFENAMIDE,JOHNSON_&_JOHNSON,SYMTUZA,379270-37-8,72153
COBICISTAT#DARUNAVIR#EMTRICITABINE#TENOFOVIR_ALAFENAMIDE,JOHNSON_&_JOHNSON,SYMTUZA,379270-37-8,75324
COBICISTAT#DARUNAVIR#EMTRICITABINE#TENOFOVIR_ALAFENAMIDE,JOHNSON_&_JOHNSON,SYMTUZA,379270-37-8,94396
COBICISTAT#DARUNAVIR#EMTRICITABINE#TENOFOVIR_ALAFENAMIDE,JOHNSON_&_JOHNSON,SYMTUZA,379270-37-8,95280
COBICISTAT#DARUNAVIR#EMTRICITABINE#TENOFOVIR_ALAFENAMIDE,JOHNSON_&_JOHNSON,SYMTUZA,379270-37-8,100097
COBICISTAT#ELVITEGRAVIR#EMTRICITABINE#TENOFOVIR_ALAFENAMIDE,GILEAD_SCIENCES,GENVOYA,1004316-88-4,62275
COBICISTAT#ELVITEGRAVIR#EMTRICITABINE#TENOFOVIR_ALAFENAMIDE,GILEAD_SCIENCES,GENVOYA,1004316-88-4,62277
COBICISTAT#ELVITEGRAVIR#EMTRICITABINE#TENOFOVIR_ALAFENAMIDE,GILEAD_SCIENCES,GENVOYA,1004316-88-4,72148
COBICISTAT#ELVITEGRAVIR#EMTRICITABINE#TENOFOVIR_ALAFENAMIDE,GILEAD_SCIENCES,GENVOYA,1004316-88-4,72153
COBICISTAT#ELVITEGRAVIR#EMTRICITABINE#TENOFOVIR_ALAFENAMIDE,GILEAD_SCIENCES,GENVOYA,1004316-88-4,74263
COBICISTAT#ELVITEGRAVIR#EMTRICITABINE#TENOFOVIR_ALAFENAMIDE,GILEAD_SCIENCES,GENVOYA,1004316-88-4,75324
COBICISTAT#ELVITEGRAVIR#EMTRICITABINE#TENOFOVIR_ALAFENAMIDE,GILEAD_SCIENCES,GENVOYA,143491-54-7,4728
COBICISTAT#ELVITEGRAVIR#EMTRICITABINE#TENOFOVIR_ALAFENAMIDE,GILEAD_SCIENCES,GENVOYA,143491-57-0,4728
COBICISTAT#ELVITEGRAVIR#EMTRICITABINE#TENOFOVIR_ALAFENAMIDE,GILEAD_SCIENCES,GENVOYA,143491-57-0,49219
COBICISTAT#ELVITEGRAVIR#EMTRICITABINE#TENOFOVIR_ALAFENAMIDE,GILEAD_SCIENCES,GENVOYA,143491-57-0,50038
COBICISTAT#ELVITEGRAVIR#EMTRICITABINE#TENOFOVIR_ALAFENAMIDE,GILEAD_SCIENCES,GENVOYA,143491-57-0,62277
COBICISTAT#ELVITEGRAVIR#EMTRICITABINE#TENOFOVIR_ALAFENAMIDE,GILEAD_SCIENCES,GENVOYA,143491-57-0,63988
COBICISTAT#ELVITEGRAVIR#EMTRICITABINE#TENOFOVIR_ALAFENAMIDE,GILEAD_SCIENCES,GENVOYA,143491-57-0,72153
COBICISTAT#ELVITEGRAVIR#EMTRICITABINE#TENOFOVIR_ALAFENAMIDE,GILEAD_SCIENCES,GENVOYA,143491-57-0,75324
COBICISTAT#ELVITEGRAVIR#EMTRICITABINE#TENOFOVIR_ALAFENAMIDE,GILEAD_SCIENCES,GENVOYA,143491-57-0,94396
COBICISTAT#ELVITEGRAVIR#EMTRICITABINE#TENOFOVIR_ALAFENAMIDE,GILEAD_SCIENCES,GENVOYA,143491-57-0,95280
COBICISTAT#ELVITEGRAVIR#EMTRICITABINE#TENOFOVIR_ALAFENAMIDE,GILEAD_SCIENCES,GENVOYA,143491-57-0,100097
COBICISTAT#ELVITEGRAVIR#EMTRICITABINE#TENOFOVIR_ALAFENAMIDE,GILEAD_SCIENCES,GENVOYA,379270-37-8,40532
COBICISTAT#ELVITEGRAVIR#EMTRICITABINE#TENOFOVIR_ALAFENAMIDE,GILEAD_SCIENCES,GENVOYA,379270-37-8,72153
COBICISTAT#ELVITEGRAVIR#EMTRICITABINE#TENOFOVIR_ALAFENAMIDE,GILEAD_SCIENCES,GENVOYA,379270-37-8,75324
COBICISTAT#ELVITEGRAVIR#EMTRICITABINE#TENOFOVIR_ALAFENAMIDE,GILEAD_SCIENCES,GENVOYA,379270-37-8,94396
COBICISTAT#ELVITEGRAVIR#EMTRICITABINE#TENOFOVIR_ALAFENAMIDE,GILEAD_SCIENCES,GENVOYA,379270-37-8,95280
COBICISTAT#ELVITEGRAVIR#EMTRICITABINE#TENOFOVIR_ALAFENAMIDE,GILEAD_SCIENCES,GENVOYA,379270-37-8,100097
COBICISTAT#ELVITEGRAVIR#EMTRICITABINE#TENOFOVIR_ALAFENAMIDE,GILEAD_SCIENCES,GENVOYA,697761-98-1,51371
COBICISTAT#ELVITEGRAVIR#EMTRICITABINE#TENOFOVIR_ALAFENAMIDE,GILEAD_SCIENCES,GENVOYA,697761-98-1,62277
COBICISTAT#ELVITEGRAVIR#EMTRICITABINE#TENOFOVIR_ALAFENAMIDE,GILEAD_SCIENCES,GENVOYA,697761-98-1,75324
COBICISTAT#ELVITEGRAVIR#EMTRICITABINE#TENOFOVIR_DISOPROXIL,GILEAD_SCIENCES,STRIBILD,1004316-88-4,62275
COBICISTAT#ELVITEGRAVIR#EMTRICITABINE#TENOFOVIR_DISOPROXIL,GILEAD_SCIENCES,STRIBILD,1004316-88-4,62277
COBICISTAT#ELVITEGRAVIR#EMTRICITABINE#TENOFOVIR_DISOPROXIL,GILEAD_SCIENCES,STRIBILD,1004316-88-4,72148
COBICISTAT#ELVITEGRAVIR#EMTRICITABINE#TENOFOVIR_DISOPROXIL,GILEAD_SCIENCES,STRIBILD,1004316-88-4,72153
COBICISTAT#ELVITEGRAVIR#EMTRICITABINE#TENOFOVIR_DISOPROXIL,GILEAD_SCIENCES,STRIBILD,1004316-88-4,74263
COBICISTAT#ELVITEGRAVIR#EMTRICITABINE#TENOFOVIR_DISOPROXIL,GILEAD_SCIENCES,STRIBILD,1004316-88-4,75324
COBICISTAT#ELVITEGRAVIR#EMTRICITABINE#TENOFOVIR_DISOPROXIL,GILEAD_SCIENCES,STRIBILD,143491-54-7,4728
COBICISTAT#ELVITEGRAVIR#EMTRICITABINE#TENOFOVIR_DISOPROXIL,GILEAD_SCIENCES,STRIBILD,143491-57-0,4728
COBICISTAT#ELVITEGRAVIR#EMTRICITABINE#TENOFOVIR_DISOPROXIL,GILEAD_SCIENCES,STRIBILD,143491-57-0,49219
COBICISTAT#ELVITEGRAVIR#EMTRICITABINE#TENOFOVIR_DISOPROXIL,GILEAD_SCIENCES,STRIBILD,143491-57-0,50038
COBICISTAT#ELVITEGRAVIR#EMTRICITABINE#TENOFOVIR_DISOPROXIL,GILEAD_SCIENCES,STRIBILD,143491-57-0,62277
COBICISTAT#ELVITEGRAVIR#EMTRICITABINE#TENOFOVIR_DISOPROXIL,GILEAD_SCIENCES,STRIBILD,143491-57-0,63988
COBICISTAT#ELVITEGRAVIR#EMTRICITABINE#TENOFOVIR_DISOPROXIL,GILEAD_SCIENCES,STRIBILD,143491-57-0,72153
COBICISTAT#ELVITEGRAVIR#EMTRICITABINE#TENOFOVIR_DISOPROXIL,GILEAD_SCIENCES,STRIBILD,143491-57-0,75324
COBICISTAT#ELVITEGRAVIR#EMTRICITABINE#TENOFOVIR_DISOPROXIL,GILEAD_SCIENCES,STRIBILD,143491-57-0,94396
COBICISTAT#ELVITEGRAVIR#EMTRICITABINE#TENOFOVIR_DISOPROXIL,GILEAD_SCIENCES,STRIBILD,143491-57-0,95280
COBICISTAT#ELVITEGRAVIR#EMTRICITABINE#TENOFOVIR_DISOPROXIL,GILEAD_SCIENCES,STRIBILD,143491-57-0,100097
COBICISTAT#ELVITEGRAVIR#EMTRICITABINE#TENOFOVIR_DISOPROXIL,GILEAD_SCIENCES,STRIBILD,201341-05-1,14493
COBICISTAT#ELVITEGRAVIR#EMTRICITABINE#TENOFOVIR_DISOPROXIL,GILEAD_SCIENCES,STRIBILD,201341-05-1,49219
COBICISTAT#ELVITEGRAVIR#EMTRICITABINE#TENOFOVIR_DISOPROXIL,GILEAD_SCIENCES,STRIBILD,201341-05-1,50038
COBICISTAT#ELVITEGRAVIR#EMTRICITABINE#TENOFOVIR_DISOPROXIL,GILEAD_SCIENCES,STRIBILD,201341-05-1,62277
COBICISTAT#ELVITEGRAVIR#EMTRICITABINE#TENOFOVIR_DISOPROXIL,GILEAD_SCIENCES,STRIBILD,201341-05-1,63988
COBICISTAT#ELVITEGRAVIR#EMTRICITABINE#TENOFOVIR_DISOPROXIL,GILEAD_SCIENCES,STRIBILD,201341-05-1,65069
COBICISTAT#ELVITEGRAVIR#EMTRICITABINE#TENOFOVIR_DISOPROXIL,GILEAD_SCIENCES,STRIBILD,201341-05-1,73625
COBICISTAT#ELVITEGRAVIR#EMTRICITABINE#TENOFOVIR_DISOPROXIL,GILEAD_SCIENCES,STRIBILD,201341-05-1,96077
COBICISTAT#ELVITEGRAVIR#EMTRICITABINE#TENOFOVIR_DISOPROXIL,GILEAD_SCIENCES,STRIBILD,201341-05-1,109933
COBICISTAT#ELVITEGRAVIR#EMTRICITABINE#TENOFOVIR_DISOPROXIL,GILEAD_SCIENCES,STRIBILD,201341-05-1,113752
COBICISTAT#ELVITEGRAVIR#EMTRICITABINE#TENOFOVIR_DISOPROXIL,GILEAD_SCIENCES,STRIBILD,697761-98-1,51371
COBICISTAT#ELVITEGRAVIR#EMTRICITABINE#TENOFOVIR_DISOPROXIL,GILEAD_SCIENCES,STRIBILD,697761-98-1,62277
COBICISTAT#ELVITEGRAVIR#EMTRICITABINE#TENOFOVIR_DISOPROXIL,GILEAD_SCIENCES,STRIBILD,697761-98-1,75324
COBIMETINIB,ROCHE,COTELLIC,934660-93-2,56544
COLESEVELAM,DAIICHI_SANKYO,WELCHOL,182815-43-6,11290
COLFOSCERIL_PALMITATE,GLAXOSMITHKLINE,EXOSURF,63-89-8,2843
COLFOSCERIL_PALMITATE,GLAXOSMITHKLINE,EXOSURF,63-89-8,9798
CONIVAPTAN,CUMBERLAND_PHARMAC,VAPRISOL,210101-16-9,8555
COPANLISIB,BAYER,ALIQOPA,1032568-63-0,64231
CRISABOROLE,PFIZER,EUCRISA,906673-24-3,55424
CROFELEMER,NAPO_PHARM,FULYZAQ,148465-45-6,9201
CYTARABINE,ALFASIGMA,DEPOCYT,147-94-4,9049
CYTARABINE,ALFASIGMA,DEPOCYT,147-94-4,53082
CYTARABINE#DAUNORUBICIN,JAZZ_PHARMA,VYXEOS,147-94-4,9049
CYTARABINE#DAUNORUBICIN,JAZZ_PHARMA,VYXEOS,147-94-4,53082
CYTARABINE#DAUNORUBICIN,JAZZ_PHARMA,VYXEOS,20830-81-3,2959
CYTARABINE#DAUNORUBICIN,JAZZ_PHARMA,VYXEOS,20830-81-3,53082
DABIGATRAN_ETEXILATE,BOEHRINGER_INGEL,PRADAXA,211915-06-9,24343
DABRAFENIB,NOVARTIS,TAFINLAR,1195765-45-7,53133
DACLATASVIR,BRISTOL-MYERS_SQB.,DAKLINZA,1009119-64-5,58741
DACLIZUMAB,ROCHE,ZENAPAX,152923-56-3,2546
DACLIZUMAB,ROCHE,ZENAPAX,152923-56-3,71582
